Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0373304879542693,30176.922652666643,95359.0755824266,EY9069,2025-10-13,False,,False,0.0,173354.61,550.08,0.5232817779147416,94.9134701577105,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0254575038267292,87486.4651497962,276457.229873356,EY8802,2026-04-19,False,,False,0.0,508394.45,543.78,0.5473252843675497,97.46309438342504,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,294.40000000000003,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0210196580669228,13462.241121811778,42540.68194492522,EY6363,2026-12-19,False,,False,0.0,78570.74,541.43,0.4978719233338698,92.01132758737008,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7570.593732506722,23923.076194721245,0.0317440228602847,7810.914833017344,24682.49087233481,EY3938,2025-03-15,False,,False,0.0,43835.18,563.07,0.5137351964070209,94.66893993807474,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0314309569463605,41984.51804511515,132671.07702256387,EY7968,2026-08-09,False,,False,0.0,242564.15,546.95,0.5326725165152747,96.8006804072796,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0279825093704443,52539.70965473824,166025.48250897284,EY5060,2025-11-15,False,,False,0.0,295933.97,561.02,0.5487028981973076,96.69063506983976,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
RJAA,OMDB,B77W,GE90-115B,7979.177167162797,124024.5749794763,391917.6569351451,0.0398247714422593,128963.82533125728,407525.6880467731,EY4087,2027-02-15,False,,False,0.0,718125.95,567.48,0.5542377121721522,97.6656184514612,Distance_km,1.0,0.0,0.0,7979.177167162797,0.0,PASS,368.0,294.40000000000003,2936337.197515909,2349069.758012728,281888.37096152734,0.12,,,,,,,,,,,,,,,
ULLI,OMDB,B77W,GE90-115B,4300.608105648133,64952.33719655113,205249.3855411016,0.0226924260337853,66426.26330410535,209906.99204097287,EY6998,2027-02-04,True,,False,305.52502747526074,387054.73,542.32,0.514002829431111,94.60706691408797,Distance_km,0.929,193.09,0.0,3995.083078172872,193.09,PASS,368.0,294.40000000000003,1582623.7828785127,1266099.0263028103,151931.88315633722,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0371523178479064,13674.951772573337,43212.84760133174,EY7075,2026-12-18,False,,False,0.0,78570.74,549.99,0.5145146624443733,92.38618227243764,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0313581736176029,41981.55539118371,132661.71503614055,EY5744,2026-01-14,False,,False,0.0,242564.15,546.91,0.5292375037215348,97.145295606801,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0234815527053884,29774.044059315504,94085.979227437,EY1483,2026-05-26,False,,False,0.0,173354.61,542.74,0.514676060241548,94.2567393811152,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0368782767351141,41046.25975231591,129706.1808173183,EY8728,2026-07-04,False,,True,58.31291762981999,229212.7,565.88,0.5236017402595705,95.24520883982042,Distance_km,0.9771,36.85,0.0,2488.494898414318,36.85,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,47264.40194624096,149355.51015012144,0.021831719087826,48296.265092385394,152616.19769193785,EY8120,2027-05-24,False,,False,0.0,273669.9,557.67,0.5266836873056202,97.09308607699948,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0200711248543046,50657.957091829485,160079.14441018118,EY7002,2025-09-22,False,,False,0.0,295933.97,540.93,0.5185428075553243,93.02740249637426,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.0325265741495237,102097.2723903549,322627.3807535215,EY2494,2025-07-06,False,,False,0.0,589237.66,547.53,0.5167167857840157,92.59671043636502,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0305528935858758,47328.17177958036,149557.02282347396,EY8919,2026-06-26,False,,False,0.0,273669.9,546.49,0.5064737584752688,92.70885636256966,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0299020626865597,34955.72277037725,110460.08395439212,EY6303,2027-06-21,False,,False,0.0,196523.83,562.07,0.5257293657956302,95.495127652164,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.033397650470998,47458.81732273316,149969.8627398368,EY1984,2025-11-03,False,,False,0.0,273669.9,548.0,0.5166838140614846,94.54618236106153,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0268323279931617,46964.44008335855,148407.63066341303,EY2310,2026-11-23,False,,False,0.0,272550.64,544.51,0.5322493219769874,97.40771388591992,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
EGLL,OMDB,B77W,GE90-115B,5497.922887958041,83035.452784059,262392.0307976265,0.0349739534105488,85939.53084115252,271568.917458042,EY2267,2026-04-28,False,,False,0.0,494813.06,548.83,0.5222834943848739,95.31241434110846,Distance_km,1.0,0.0,0.0,5497.922887958041,0.0,PASS,368.0,294.40000000000003,2023235.6227685595,1618588.4982148476,194230.6197857817,0.12,,,,,,,,,,,,,,,
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.0396832382072301,39553.67392290136,124989.6095963683,EY1282,2026-06-27,False,,False,0.0,226706.19,551.33,0.5096097584870004,93.09338850249068,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,294.40000000000003,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,
DAAG,OMDB,B77W,GE90-115B,5068.249049237817,78778.47816297652,248939.99099500585,0.0316949726459808,81275.35987344406,256830.13720008323,EY2381,2025-04-27,False,High,False,0.0,456142.41,563.05,0.5194604196956206,93.28800885884807,Distance_km,1.0,0.0,0.0,5068.249049237817,0.0,PASS,368.0,294.40000000000003,1865115.6501195168,1492092.5200956136,179051.1024114736,0.1199999999999999,,,,,,,,,,,,,,,
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0306929542060405,110638.91094907878,349618.95859908895,EY8911,2026-01-05,False,,False,0.0,621543.39,562.5,0.5189042500569739,95.7546537942378,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,294.40000000000003,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0313908892964218,41982.88708672618,132665.92319405475,EY7618,2026-01-10,False,,False,0.0,242564.15,546.93,0.5041779834068535,92.22602458794267,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0331360175399833,30931.43261105125,97743.32705092194,EY5210,2025-04-12,False,,False,0.0,173354.61,563.83,0.5118165028446313,94.18419182350272,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,92699.44773753718,292930.2548506175,0.0279112633740399,95286.80643796764,301106.3083439777,EY4721,2026-08-24,False,,False,0.0,552401.36,545.09,0.5296323877351964,94.5804805728222,Distance_km,1.0,0.0,0.0,6137.792934575513,0.0,PASS,368.0,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.9487926837,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0218924273434706,46738.50283756344,147693.6689667005,EY1890,2027-01-18,False,,False,0.0,272550.64,541.89,0.5187310773153185,92.31005387181963,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
EGNT,OMDB,B77W,GE90-115B,5653.305637330724,85382.20758799634,269807.7759780684,0.0356735133974707,88428.09091429236,279432.7672891639,EY7924,2025-03-02,False,,False,0.0,508797.51,549.2,0.5202695025045806,95.06837675438186,Distance_km,1.0,0.0,0.0,5653.305637330724,0.0,PASS,368.0,294.40000000000003,2080416.4745377065,1664333.1796301652,199719.98155561983,0.12,,,,,,,,,,,,,,,
VECC,OMDB,B77W,GE90-115B,3365.806645906652,52316.51459496316,165320.18612008358,0.0299784017324176,53884.88008673086,170276.22107406953,EY2640,2025-07-10,False,,False,0.0,302922.6,562.11,0.5250413922585346,94.09249987839742,Distance_km,1.0,0.0,0.0,3365.806645906652,0.0,PASS,368.0,294.40000000000003,1238616.845693648,990893.4765549186,118907.21718659022,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0202999342489837,40389.98315050376,127632.34675559188,EY7974,2026-07-20,False,,False,0.0,229212.7,556.83,0.5185095202492832,94.32193941406352,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0367383645594818,34190.606357373144,108042.31608929914,EY8406,2025-07-29,False,,False,0.0,196523.83,549.77,0.5291732445028632,94.81190086446232,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.036990902289088,14071.582226500388,44466.19983574123,EY4798,2026-07-03,False,,False,0.0,78570.74,565.94,0.5087274371460195,92.4867121810954,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,91994.8492621363,290703.7236683507,0.0280637787573842,94576.5723586478,298861.9686533271,EY7169,2026-11-06,False,,False,0.0,532667.72,561.07,0.534891249419499,97.6472266031678,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,294.40000000000003,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,161634.7109916225,510765.6867335271,0.0385672170526685,167868.51197368174,530464.4978368343,EY3854,2025-04-16,False,,False,0.0,963190.58,550.74,0.5226001566454512,95.02769807398238,Distance_km,1.0,0.0,0.0,10702.117556465317,0.0,PASS,368.0,294.40000000000003,3938379.260779237,3150703.408623389,378084.4090348067,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.038297628436706,43496.628726246585,137449.3467749392,EY1477,2025-10-15,False,,False,0.0,242564.15,566.65,0.5202901618594005,94.73377999023911,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
DTTA,OMDB,B77W,GE90-115B,4444.469026361953,67125.07714449907,212115.24377661708,0.0201756687251448,68479.37046411628,216394.81066660743,EY4382,2026-02-11,False,,False,0.0,400002.21,540.98,0.5221496455683929,92.71562777830192,Distance_km,1.0,0.0,0.0,4444.469026361953,0.0,PASS,368.0,294.40000000000003,1635564.6017011988,1308451.681360959,157014.2017633151,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.038583400670845,13785.96590418969,43563.652257239424,EY1171,2026-07-09,False,,False,0.0,76857.93,566.81,0.5078357761670922,92.2040328540896,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29929.36665058686,94576.79861585448,0.0334146319309703,30929.44542114328,97737.04753081276,EY1266,2025-12-31,False,,False,0.0,173296.74,563.99,0.5362268734016317,97.79759031089664,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,294.40000000000003,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.031887833687053,45712.5034545439,144451.51091635873,EY8007,2025-12-30,False,,False,0.0,263985.52,547.19,0.5214246131309085,94.81158072084337,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0312587323653469,41977.50762335045,132648.9240897874,EY6131,2025-06-18,False,,False,0.0,242564.15,546.86,0.531539469301662,96.62361193387952,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
WSSS,OMDB,B77W,GE90-115B,5846.662294552086,88302.48455593159,279035.85119674384,0.0230341677258453,90336.45879580177,285463.2097947336,EY7447,2025-12-20,False,,False,0.0,526199.61,542.5,0.5296409728185967,96.68908210366072,Distance_km,1.0,0.0,0.0,5846.662294552086,0.0,PASS,368.0,294.40000000000003,2151571.7243951675,1721257.3795161345,206550.8855419361,0.1199999999999999,,,,,,,,,,,,,,,
DTTA,OMDB,B77W,GE90-115B,4444.469026361953,67125.07714449907,212115.24377661708,0.0317011521074408,69253.01942528054,218839.5413838865,EY9209,2026-08-02,False,,False,0.0,400002.21,547.1,0.5313024672785395,96.8995994292201,Distance_km,1.0,0.0,0.0,4444.469026361953,0.0,PASS,368.0,294.40000000000003,1635564.6017011988,1308451.681360959,157014.2017633151,0.12,,,,,,,,,,,,,,,
EDDH,OMDB,B77W,GE90-115B,4884.212668813798,73766.55124372235,233102.30193016265,0.0255654913210812,75652.42936932982,239061.67680708223,EY7528,2025-03-16,False,,False,0.0,439579.14,543.84,0.515094004864382,93.7428522355813,Distance_km,1.0,0.0,0.0,4884.212668813798,0.0,PASS,368.0,294.40000000000003,1797390.2621234776,1437912.2096987823,172549.46516385386,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0304080667597107,13982.25558802103,44183.92765814646,EY8249,2025-11-25,False,,False,0.0,78570.74,562.35,0.5349826190333973,97.951454742688,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.036062111221992,37796.18022304098,119435.92950480952,EY9422,2026-07-22,False,,False,0.0,217390.08,549.41,0.5273195148983109,93.77355801565894,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,
LIPE,OMDB,B77W,GE90-115B,4484.107475375584,69698.85642901435,220248.3863156853,0.0350923353748212,72144.75207406284,227977.4165540386,EY1473,2027-03-17,False,,False,0.0,403569.67,564.9,0.5470891997466578,96.8467013705229,Distance_km,1.0,0.0,0.0,4484.107475375584,0.0,PASS,368.0,294.40000000000003,1650151.5509382149,1320121.240750572,158414.54889006863,0.12,,,,,,,,,,,,,,,
RJBB,OMDB,B77W,GE90-115B,7577.24715118824,114439.60944481666,361629.1658456206,0.0227857318111244,117047.19969419608,369869.1510336596,EY1990,2027-04-29,True,,False,745.2998968505556,681952.24,542.37,0.5326392049837751,94.37228555792838,Distance_km,0.9016,471.03,0.0,6831.947254337685,471.03,PASS,368.0,294.40000000000003,2788426.9516372723,2230741.561309818,267688.9873571782,0.12,,,,,,,,,,,,,,,
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0266681732044164,38545.789359544855,121804.69437616174,EY3333,2027-02-11,False,,False,0.0,217390.08,560.3,0.5182576940568815,95.61186344020052,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0210414462507066,13855.154019062296,43782.28670023686,EY3318,2026-06-30,True,,False,43.81905489190091,78570.74,557.23,0.534218556530466,96.96311399182744,Distance_km,0.9498,27.69,0.0,829.1891938850292,27.69,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0320438398913181,39697.14136556196,125442.9667151758,EY3330,2025-04-01,False,,False,0.0,229212.7,547.28,0.5050612889415352,93.28082687699974,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
LEBL,OMDB,B77W,GE90-115B,5175.705830064322,78168.98960474557,247014.007150996,0.0397233357799959,81274.12262639789,256826.2274994173,EY9399,2026-05-01,False,,False,0.0,465813.52,551.35,0.5355592682425858,97.18923412902798,Distance_km,1.0,0.0,0.0,5175.705830064322,0.0,PASS,368.0,294.40000000000003,1904659.7454636705,1523727.7963709366,182847.3355645124,0.12,,,,,,,,,,,,,,,
FVHA,OMDB,B77W,GE90-115B,5473.567897214555,82667.61792621361,261229.67264683504,0.0313650305378423,85260.49028695999,269423.1493067936,EY5025,2025-10-07,False,,False,0.0,492621.11,546.92,0.5324325605277856,96.80493157211052,Distance_km,1.0,0.0,0.0,5473.567897214555,0.0,PASS,368.0,294.40000000000003,2014272.986174956,1611418.3889399653,193370.20667279584,0.1199999999999999,,,,,,,,,,,,,,,
FACT,OMDB,B77W,GE90-115B,7643.572180626361,115441.32026589292,364794.5720402216,0.0289662387961906,118785.2211156623,375361.2987254928,EY6996,2026-03-29,False,,False,0.0,687921.5,545.65,0.539368177669866,97.89986960741903,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,294.40000000000003,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0347115441846517,39799.753512798976,125767.22110044476,EY5533,2027-04-12,False,,False,0.0,229212.7,548.69,0.5396359317933132,97.97651832495464,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7570.593732506722,23923.076194721245,0.0307520752951276,7803.405200997591,24658.760435152388,EY1466,2026-08-20,False,,False,0.0,43835.18,562.53,0.5334072613787285,96.75507726422424,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0313866813044521,47366.46350494264,149678.02467561874,EY4915,2026-12-03,False,,False,0.0,273669.9,546.93,0.5203444611937164,95.44061860871864,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VOTV,OMDB,B77W,GE90-115B,2947.103527071604,44510.27792839344,140652.47825372327,0.0245035669745057,45600.9385046657,144098.9656747436,EY5958,2026-01-01,False,,False,0.0,265239.32,543.28,0.5338678443611674,96.80359766766551,Distance_km,1.0,0.0,0.0,2947.103527071604,0.0,PASS,368.0,294.40000000000003,1084534.09796235,867627.2783698803,104115.27340438565,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.032145118966157,35031.85394469826,110700.65846524652,EY2789,2026-06-06,False,,False,0.0,196523.83,563.29,0.5159857220441669,94.27991562947128,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0258142516962697,52428.89100984948,165675.29559112436,EY4763,2027-06-01,False,High,False,0.0,295933.97,559.84,0.5332365701159112,95.67580405181432,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0381203965097201,35234.6597772684,111341.52489616816,EY7673,2026-12-02,False,,False,0.0,196523.83,566.55,0.5350392363289825,95.66537015701434,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
EGLL,OMDB,B77W,GE90-115B,5497.922887958041,83035.452784059,262392.0307976265,0.0353176544619748,85968.07021358002,271659.1018749129,EY8556,2025-10-21,False,,False,0.0,494813.06,549.01,0.5229183184691794,95.24687798273392,Distance_km,1.0,0.0,0.0,5497.922887958041,0.0,PASS,368.0,294.40000000000003,2023235.6227685595,1618588.4982148476,194230.6197857817,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0208702849064096,46691.752899980325,147545.93916393784,EY7697,2026-02-24,False,,False,0.0,272550.64,541.35,0.5432213265452382,97.22087182538527,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
LLBG,OMDB,B77W,GE90-115B,2130.8263432426547,32181.995604719887,101695.10611091484,0.0233016690492346,32931.889815644994,104064.7718174382,EY5385,2026-04-03,False,,False,0.0,191774.37,542.64,0.5519048254063305,97.43461058646238,Distance_km,1.0,0.0,0.0,2130.8263432426547,0.0,PASS,368.0,294.40000000000003,784144.094313297,627315.2754506377,75277.83305407652,0.12,,,,,,,,,,,,,,,
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.0223250828021145,101088.53860377686,319439.7819879349,EY8331,2026-04-15,False,,False,0.0,589237.66,542.12,0.516111332440642,92.09883348114728,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0215455417119282,46574.15372947197,147174.32578513143,EY4707,2025-07-30,False,,False,0.0,263985.52,557.51,0.5337523069684972,96.840980991404,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
