Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km_x,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,Anomaly_Score,Deviation_km_y
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,29982.52706849813,94744.78553645407,0.0329510377398397,30970.48244946797,97866.7245403188,EY9836,2026-02-21 07:00:00,False,,False,0.0,178667.61,547.76,0.5112895334191784,93.1594305857324,Distance_km,1.0,0.0,0,1985.19567584466,0.0,PASS,368,294.40000000000003,730552.0087108349,584441.6069686679,70132.99283624016,0.12,0.1009433801347758,0.0
FACT,OMDB,B77W,GE90-115B,7643.572180626361,115441.32026589292,364794.5720402216,0.0283145615873674,118709.99063828855,375123.57041699183,EY5574,2026-12-25 10:00:00,False,,False,0.0,687921.5,545.3,0.511011788925505,94.44645622997332,Distance_km,1.0,0.0,0,7643.572180626361,0.0,PASS,368,294.40000000000003,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,0.0081883639825503,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0206249044081976,46872.2285862213,148116.2423324593,EY6016,2025-03-28 15:00:00,False,,False,0.0,273669.9,541.22,0.5202551436913737,94.5090245264044,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0123644958763536,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0212654497808077,45241.93316079916,142964.50878812536,EY6129,2026-02-08 15:00:00,True,,False,260.61770115722595,263985.52,541.56,0.5443097250913181,96.90088808402366,Distance_km,0.9111,164.71,0,2672.554769551453,164.71,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0022056870236372,260.61770115722595
VECC,OMDB,B77W,GE90-115B,3365.806645906652,50833.9757617544,160635.3634071439,0.0261766280910896,52164.63783966132,164840.25557332978,EY8240,2026-08-05 09:00:00,False,,False,0.0,302922.6,544.17,0.5254102076408332,96.58925393527514,Distance_km,1.0,0.0,0,3365.806645906652,0.0,PASS,368,294.40000000000003,1238616.845693648,990893.4765549186,118907.21718659022,0.12,0.0105363980760002,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0301573187218801,47310.004992381575,149499.61577592578,EY4282,2026-01-31 00:00:00,False,,False,0.0,273669.9,546.28,0.5529247501272279,97.64577338547709,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0096812111627332,0.0
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,29982.52706849813,94744.78553645407,0.0240814425761755,30704.5495723868,97026.37664874228,EY5489,2025-12-18 10:00:00,False,,False,0.0,178667.61,543.06,0.5119274567526915,93.67067872090736,Distance_km,1.0,0.0,0,1985.19567584466,0.0,PASS,368,294.40000000000003,730552.0087108349,584441.6069686679,70132.99283624016,0.12,0.0971482939671793,0.0
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,51725.52598144457,163452.66210136484,0.0388145256074972,53733.22773421261,169796.99964011187,EY1919,2025-04-09 05:00:00,False,,False,0.0,299500.66,566.93,0.5219260240198947,95.96584136271842,Distance_km,1.0,0.0,0,3327.785125963358,0.0,PASS,368,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,0.0164555853226737,0.0
FVHA,OMDB,B77W,GE90-115B,5473.567897214555,82667.61792621361,261229.67264683504,0.030501267166698,85189.08502661556,269197.5086841052,EY7096,2027-06-12 05:00:00,False,,False,0.0,492621.11,546.46,0.5094580638864361,94.12098261748696,Distance_km,1.0,0.0,0,5473.567897214555,0.0,PASS,368,294.40000000000003,2014272.986174956,1611418.3889399653,193370.20667279584,0.1199999999999999,0.0085636149723808,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0309913803379921,13593.719226618334,42956.15275611394,EY8581,2027-05-18 13:00:00,False,,False,0.0,78570.74,546.72,0.5177962590110465,95.35801728534074,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1495001116039169,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0323887994587851,47412.48581049036,149823.45516114956,EY4633,2026-04-27 15:00:00,True,,False,297.9588008972032,273669.9,547.46,0.513259614866913,94.26667658993448,Distance_km,0.902,188.31,0,2742.817891072584,188.31,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0082780627540356,297.9588008972032
VECC,OMDB,B77W,GE90-115B,3365.806645906652,50833.9757617544,160635.3634071439,0.0331235032574483,52517.775123487925,165956.16939022185,EY4706,2026-08-22 09:00:00,False,,False,0.0,302922.6,547.85,0.5029836634089883,92.33861625994092,Distance_km,1.0,0.0,0,3365.806645906652,0.0,PASS,368,294.40000000000003,1238616.845693648,990893.4765549186,118907.21718659022,0.12,0.0068668506809081,0.0
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,95402.96500189608,301473.36940599163,0.03415667931719,98661.61348337495,311770.69860746484,EY1796,2025-07-31 21:00:00,False,,False,0.0,552401.36,564.39,0.5149404202557444,94.2619817853464,Distance_km,1.0,0.0,0,6137.792934575513,0.0,PASS,368,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.94879268372,0.12,0.0198461517875198,0.0
LSZH,OMDB,B77W,GE90-115B,4767.911328678359,72010.04526240152,227551.7430291888,0.0219797024521016,73592.80463083147,232553.26263342745,EY9941,2025-12-16 22:00:00,False,,False,0.0,429112.02,541.94,0.5222062071721804,92.60661319579194,Distance_km,1.0,0.0,0,4767.911328678359,0.0,PASS,368,294.40000000000003,1754591.368953636,1403673.095162909,168440.77141954907,0.12,0.0088664628619842,0.0
FACT,OMDB,B77W,GE90-115B,7643.572180626361,118808.08900051234,375433.561241619,0.020699494310078,121267.35636276969,383204.8461063522,EY5387,2027-03-27 04:00:00,False,,False,0.0,687921.5,557.05,0.5269404008630125,96.88897939958736,Distance_km,1.0,0.0,0,7643.572180626361,0.0,PASS,368,294.40000000000003,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,0.019832088329705,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0362953195838528,13365.790026646022,42235.89648420143,EY3718,2026-11-20 02:00:00,False,,False,0.0,76857.93,549.53,0.5132890280861093,94.1905143118454,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1009778180817527,0.0
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0310388196845192,75417.575335228,238319.5380593205,EY6753,2025-06-26 14:00:00,False,,False,0.0,435888.23,546.74,0.5447103872310262,96.94664497755488,Distance_km,1.0,0.0,0,4843.202576645297,0.0,PASS,368,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,0.0097892836847425,0.0
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,91994.8492621363,290703.7236683507,0.0237749570679688,94182.02285381783,297615.1922180644,EY4493,2026-08-07 17:00:00,False,,False,0.0,532667.72,558.73,0.5212333005627318,93.46191618056564,Distance_km,1.0,0.0,0,5918.530265880704,0.0,PASS,368,294.40000000000003,2178019.137844099,1742415.3102752797,209089.83723303356,0.12,0.0176843449383056,0.0
HKJK,OMDB,B77W,GE90-115B,3559.243502013245,55323.20605717528,174821.3311406739,0.0267661673856035,56803.99625080986,179500.62815255916,EY9409,2025-05-27 06:00:00,False,,False,0.0,320331.92,560.36,0.5425648773359023,97.31740497683272,Distance_km,1.0,0.0,0,3559.243502013245,0.0,PASS,368,294.40000000000003,1309801.608740874,1047841.2869926994,125740.95443912392,0.12,0.0218527440150533,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0313597022920037,34013.223393065906,107481.78592208828,EY5333,2026-07-31 02:00:00,False,,False,0.0,196523.83,546.91,0.5267661557843591,96.54055298873696,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0039059235647241,0.0
LKPR,OMDB,B77W,GE90-115B,4463.7856890414405,69382.98414543002,219250.22989955888,0.0270129075856727,71257.22028416872,225172.8160979732,EY1785,2026-03-16 19:00:00,False,,False,0.0,401740.71,560.49,0.5196788126963849,93.18697686017086,Distance_km,1.0,0.0,0,4463.7856890414405,0.0,PASS,368,294.40000000000003,1642673.13356725,1314138.5068538005,157696.62082245605,0.12,0.0197678883939368,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0264328809751578,13533.614979759572,42766.223336040246,EY5273,2026-12-29 05:00:00,False,,False,0.0,78570.74,544.3,0.5213841471091456,92.28037324957056,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.163983015718628,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0304357775878217,43167.27806790989,136408.59869459528,EY8046,2025-04-18 12:00:00,False,,False,0.0,242564.15,562.36,0.5065789804953686,92.424226435844,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0166345722799744,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0392955563887358,13404.486076320729,42358.1760011735,EY9369,2025-06-20 09:00:00,False,,False,0.0,76857.93,551.12,0.5300523177877051,95.12611638298308,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.0947556382281972,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.039719905902916,34288.93464336737,108353.0334730409,EY7374,2026-07-24 01:00:00,False,,False,0.0,196523.83,551.35,0.5065543853475696,92.81894330851912,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0060009795629846,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0279022951003807,45535.94458790768,143893.58489778827,EY2633,2026-09-11 10:00:00,False,,False,0.0,263985.52,545.08,0.5050396073240345,92.66899543152684,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0031571254725109,0.0
EGCC,OMDB,B77W,GE90-115B,5655.270390367919,85411.88136869081,269901.545125063,0.0320729522311596,88151.2925598023,278558.0844889753,EY8404,2026-03-02 17:00:00,False,,False,0.0,508974.34,547.29,0.5348636206728345,97.0846147528852,Distance_km,1.0,0.0,0,5655.270390367919,0.0,PASS,368,294.40000000000003,2081139.5036553943,1664911.6029243155,199789.3923509179,0.12,0.0113246462288534,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0225593057610711,33722.99501543105,106564.66424876211,EY9887,2025-12-07 14:00:00,False,,False,0.0,196523.83,542.25,0.5256107980996761,96.29143468920056,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0097819110216921,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0224190916656136,13186.819085436382,41670.34830997897,EY3421,2026-04-07 03:00:00,False,,False,0.0,76857.93,542.17,0.5424049017142052,95.66376125894436,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.0972794513816967,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.032639523982574,13615.450157038174,43024.82249624063,EY3954,2026-09-24 08:00:00,False,,False,0.0,78570.74,547.59,0.5272949419557121,96.01477877371218,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1276448430547388,0.0
VECC,OMDB,B77W,GE90-115B,3365.806645906652,52316.51459496316,165320.18612008358,0.0201276117328095,53369.52108794444,168647.68663790444,EY8780,2026-10-27 02:00:00,True,,False,226.79279748812056,302922.6,556.74,0.5216603005954324,95.16047329190016,Distance_km,0.9326,143.33,0,3139.013848418532,143.33,PASS,368,294.40000000000003,1238616.845693648,990893.4765549186,118907.21718659022,0.12,0.0163285059985252,226.79279748812056
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0331155715383012,18721.71813795959,59160.62931595231,EY9841,2027-06-25 02:00:00,False,,False,0.0,107987.72,547.85,0.5330656182216773,97.81992558474332,Distance_km,1.0,0.0,0,1199.8636074996691,0.0,PASS,368,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,0.0496275400954979,0.0
EDDH,OMDB,B77W,GE90-115B,4884.212668813798,75917.90327102104,239900.5743364265,0.0202953945503198,77458.68707133945,244769.45114543263,EY8212,2025-06-12 01:00:00,False,,False,0.0,439579.14,556.83,0.5328966619450884,97.7868366788927,Distance_km,1.0,0.0,0,4884.212668813798,0.0,PASS,368,294.40000000000003,1797390.2621234776,1437912.2096987823,172549.46516385386,0.12,0.0177832440897469,0.0
LFMN,OMDB,B77W,GE90-115B,4783.885041020725,72251.29717953842,228314.09908734143,0.0387917151243205,75054.04891708969,237170.79457800344,EY1116,2026-01-24 13:00:00,False,,False,0.0,430549.65,550.86,0.5269765707676818,93.35350304232064,Distance_km,1.0,0.0,0,4783.885041020725,0.0,PASS,368,294.40000000000003,1760469.6950956269,1408375.7560765017,169005.0907291802,0.12,0.0107879895226942,0.0
OTHH,OMDB,B77W,GE90-115B,377.72832102530685,5704.85305175821,18027.335643555947,0.020216556269318,5820.185534487272,18391.78628897978,EY3308,2027-04-04 10:00:00,False,,False,0.0,33995.55,541.01,0.5291639585591607,97.7578454646658,Distance_km,1.0,0.0,0,377.72832102530685,0.0,PASS,368,294.40000000000003,139004.02213731292,111203.21770985036,13344.386125182042,0.12,0.0223563219436489,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.022275193703703,46948.01817038511,148355.73741841695,EY4750,2026-10-08 20:00:00,False,,False,0.0,273669.9,542.1,0.5285809238951847,96.36058810410633,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0129281532346382,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0252813877521169,33812.76658848159,106848.34241960182,EY9776,2026-06-24 07:00:00,False,,False,0.0,196523.83,543.69,0.5225572707612957,95.10229964177024,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0030240854521567,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.024991335814903,106908.94748141203,337832.27404126205,EY5454,2026-02-22 21:00:00,False,,False,0.0,621543.39,543.54,0.5226060046143353,92.2704350431468,Distance_km,1.0,0.0,0,6906.037713866663,0.0,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0104798889294559,0.0
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,77692.83304322942,245509.35241660496,0.02933733401719,79972.13363696043,252711.94229279496,EY7178,2026-02-05 08:00:00,False,,False,0.0,462976.08,545.84,0.5008007036992594,92.21255824204002,Distance_km,1.0,0.0,0,5144.178669435487,0.0,PASS,368,294.40000000000003,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,0.0105142373094759,0.0
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,87096.74895863316,275225.7267092808,0.0335770372827542,90021.19974562388,284466.99119617144,EY5358,2026-01-08 05:00:00,False,,False,0.0,504306.79,564.08,0.5483785777198354,97.89569171027728,Distance_km,1.0,0.0,0,5603.408765882395,0.0,PASS,368,294.40000000000003,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,0.0210015269998463,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0337082728548791,45793.14868460799,144706.34984336127,EY4889,2026-01-30 18:00:00,False,,False,0.0,263985.52,548.16,0.5117990952074049,94.15255050463536,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0038380107869482,0.0
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0336032915371035,19090.63638723297,60326.410983656206,EY9056,2026-02-27 07:00:00,False,,False,0.0,106944.73,564.09,0.523218485688493,96.49995025033822,Distance_km,1.0,0.0,0,1188.274788606433,0.0,PASS,368,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,0.0815427345120684,0.0
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,51725.52598144457,163452.66210136484,0.0368547581114348,53631.857729677446,169476.67042578073,EY4268,2026-01-05 08:00:00,False,,False,0.0,299500.66,565.86,0.5058553859374946,93.19614828702078,Distance_km,1.0,0.0,0,3327.785125963358,0.0,PASS,368,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,0.0179049263427063,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0247791325010281,13905.873036261151,43942.558794585246,EY5593,2025-06-07 10:00:00,False,,False,0.0,78570.74,559.27,0.5186663762840182,95.12586005999742,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1721189676832662,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0376893493732247,47310.179828255816,149500.16825728837,EY8889,2025-08-26 05:00:00,False,,False,0.0,263985.52,566.32,0.5355896588043058,97.5322693832972,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0255818868090265,0.0
VOTV,OMDB,B77W,GE90-115B,2947.103527071604,45808.390352552975,144754.5135140674,0.0319478191501994,47271.86852309808,149379.10453298994,EY4991,2025-11-09 11:00:00,False,,False,0.0,265239.32,563.19,0.5220246683524156,94.76424116071848,Distance_km,1.0,0.0,0,2947.103527071604,0.0,PASS,368,294.40000000000003,1084534.09796235,867627.2783698803,104115.27340438565,0.12,0.0251109930650409,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0278471847693498,41838.64017842716,132210.10296382982,EY8252,2026-08-05 21:00:00,False,,False,0.0,242564.15,545.05,0.532958633616741,96.74704953595526,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0085144318469984,0.0
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,29982.52706849813,94744.78553645407,0.0311742411259069,30917.209596895525,97698.38232618988,EY5169,2027-03-11 08:00:00,False,,False,0.0,178667.61,546.82,0.5474606879612943,97.18894366409232,Distance_km,1.0,0.0,0,1985.19567584466,0.0,PASS,368,294.40000000000003,730552.0087108349,584441.6069686679,70132.99283624016,0.12,0.099394232867321,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.028375578360487,33914.80993586983,107170.79939734867,EY5796,2027-06-26 10:00:00,False,,False,0.0,196523.83,545.33,0.53699839728479,95.802248711095,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0036911492437847,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0333707464704112,9206.193129076832,29091.57028788279,EY9340,2027-01-11 14:00:00,False,High,False,0.0,51584.21,563.96,0.5269735615813923,97.28859695537275,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0363121315918719,0.0
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,75280.46169722077,237886.25896321767,0.0289244915929747,77457.91077869729,244766.99806068343,EY9019,2025-06-17 16:00:00,False,,False,0.0,435888.23,561.54,0.5317462177479937,96.90214298614862,Distance_km,1.0,0.0,0,4843.202576645297,0.0,PASS,368,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,0.0188557433079242,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0309450234997664,40811.38372208295,128963.97256178212,EY9411,2025-12-30 14:00:00,False,,False,0.0,229212.7,562.64,0.5125510519859451,93.19523699222977,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0201559131022956,0.0
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.028318192002876,91919.21477391548,290464.71868557297,EY8178,2025-06-15 21:00:00,False,,False,0.0,532667.72,545.3,0.5196168875417824,93.30472870926552,Distance_km,1.0,0.0,0,5918.530265880704,0.0,PASS,368,294.40000000000003,2178019.137844099,1742415.3102752797,209089.83723303356,0.12,0.0102942797251181,0.0
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.0279489359907259,101644.63089743428,321197.0336358923,EY4271,2025-07-17 04:00:00,False,,False,0.0,589237.66,545.11,0.5042692621809117,92.10206907816608,Distance_km,1.0,0.0,0,6547.085129081878,0.0,PASS,368,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,0.0078190833074587,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0248547870923518,33798.697720454285,106803.88479663555,EY5641,2025-10-19 18:00:00,False,,False,0.0,196523.83,543.47,0.509425372471507,93.15025625593503,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0079391091904473,0.0
LEBL,OMDB,B77W,GE90-115B,5175.705830064322,80448.73579624685,254218.0051161401,0.0384744116345144,83543.95357274797,263998.8932898836,EY8455,2026-05-16 18:00:00,False,,False,0.0,465813.52,566.75,0.5306236766091175,94.08215266323326,Distance_km,1.0,0.0,0,5175.705830064322,0.0,PASS,368,294.40000000000003,1904659.7454636705,1523727.7963709366,182847.3355645124,0.12,0.018177406371224,0.0
LMML,OMDB,B77W,GE90-115B,4056.384501275172,61263.81373361194,193593.65139821373,0.0315067565424989,63194.03779778185,199693.15944099065,EY2354,2027-02-17 14:00:00,False,,False,0.0,365074.61,546.99,0.5068448605897068,93.13338537297388,Distance_km,1.0,0.0,0,4056.384501275172,0.0,PASS,368,294.40000000000003,1492749.4964692637,1194199.5971754107,143303.95166104927,0.1199999999999999,0.0071598749952766,0.0
LSGG,OMDB,B77W,GE90-115B,4919.418583337711,74298.26824171317,234782.52764381364,0.0328118798790892,76736.13409448462,242486.1837385714,EY7929,2025-11-18 10:00:00,False,,False,0.0,442747.67,547.68,0.5212513588282693,95.45530018216488,Distance_km,1.0,0.0,0,4919.418583337711,0.0,PASS,368,294.40000000000003,1810346.038668278,1448276.8309346223,173793.21971215468,0.12,0.0093336658465815,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0283395289976081,13263.178903675383,41911.645335614216,EY4342,2025-05-13 20:00:00,False,,False,0.0,76857.93,545.31,0.5202881179487111,92.24030166479838,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1059380018383892,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.022155332906805,13183.417213285362,41659.59839398175,EY6679,2026-06-04 01:00:00,False,,False,0.0,76857.93,542.03,0.5413964032451477,97.17347010822655,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1037577127629293,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0366156405633372,47606.60361184373,150436.8674134262,EY9663,2027-03-20 18:00:00,False,,False,0.0,273669.9,549.7,0.52056945841177,95.04709466532432,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0059228007196212,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0272575584423694,8892.39075259031,28099.954778185383,EY2512,2025-03-14 07:00:00,False,,False,0.0,51584.21,544.74,0.5383069683574149,95.6941595477944,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0500674214350545,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0236685854666474,47012.0097278523,148557.95074001327,EY2217,2027-01-22 13:00:00,False,,False,0.0,273669.9,542.84,0.5064636965326308,92.2425535357378,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0123436839014824,0.0
HTDA,OMDB,B77W,GE90-115B,3977.674158356169,60075.04679448607,189837.147870576,0.0248428368400422,61567.48138015939,194553.24116130368,EY4844,2025-12-10 00:00:00,False,,False,0.0,357990.67,543.46,0.5123437307014647,94.20021198315942,Distance_km,1.0,0.0,0,3977.674158356169,0.0,PASS,368,294.40000000000003,1463784.0902750702,1171027.2722200565,140523.27266640676,0.12,0.0111120422656125,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0283964037139994,45557.83353840171,143962.7539813494,EY9550,2027-04-08 21:00:00,False,,False,0.0,263985.52,545.34,0.5103625469654669,93.33643977151024,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0029924998427468,0.0
